"","coral_num","umol.cm2.hr","Rate","genotype","wound","temp","date","chamber_vol","SA","file.names.full","wound_status"
"78","27",0.172943075069956,"Respiration",70,"2","A",20230615,646.6554487,21.8363254752382,"20230615_24_A_27_O2","wounded"
"79","38",0.193317269793468,"Respiration",69,"1","A",20230615,647.2145348,16.3436182564379,"20230615_24_A_38_O2","wounded"
"80","4",0.253094454066052,"Respiration",68,"2","A",20230615,645.8944414,37.2823693364684,"20230615_24_A_4_O2","wounded"
"81","44",0.177006328554265,"Respiration",69,"2","A",20230615,646.7456577,32.5542642538809,"20230615_24_A_44_O2","wounded"
"82","53",0.209999385328994,"Respiration",69,"0","A",20230615,647.3986241,14.506411710061,"20230615_24_A_53_O2","no wound"
"83","6",0.212041930494835,"Respiration",68,"1","A",20230615,646.6402391,28.2395306442282,"20230615_24_A_6_O2","wounded"
"84","64",0.249560115171271,"Respiration",65,"0","A",20230615,647.6052656,15.6276480582175,"20230615_24_A_64_O2","no wound"
"85","65",0.216293148785625,"Respiration",65,"2","A",20230615,647.0168092,27.1750315570628,"20230615_24_A_65_O2","wounded"
"86","71",0.211297584711402,"Respiration",65,"1","A",20230615,646.7000287,31.8031709893327,"20230615_24_A_71_O2","wounded"
"87","82",0.222205444334228,"Respiration",67,"2","A",20230615,647.3687292,14.2983750864272,"20230615_24_A_82_O2","wounded"
"88","83",0.218442332121333,"Respiration",67,"0","A",20230615,647.047753,18.3348259397905,"20230615_24_A_83_O2","no wound"
"89","88",0.219087294152647,"Respiration",67,"1","A",20230615,647.1353396,13.2527884195921,"20230615_24_A_88_O2","wounded"
"90","10",0.261392021517917,"Respiration",68,"1","H",20230615,646.6790499,25.1405954843837,"20230615_24_H_10_O2","wounded"
"91","100",0.269963553879154,"Respiration",66,"1","H",20230615,647.1248502,18.6320211164103,"20230615_24_H_100_O2","wounded"
"92","13",0.273597895973802,"Respiration",68,"2","H",20230615,647.2481009,19.0832174300058,"20230615_24_H_13_O2","wounded"
"93","30",0.197190089775985,"Respiration",70,"1","H",20230615,646.623456,22.4577335718069,"20230615_24_H_30_O2","wounded"
